section,panel,key,value,unit,description,source
frequency_peak,D,Velocity_peak5_freq_Hz,1.9991518598231472,Hz,local velocity frequency group: peak 5 frequency,fft_peak_group
frequency_peak,D,Velocity_peak5_period_s,0.5002121250000807,s,local velocity frequency group: peak 5 period,fft_peak_group
frequency_peak,D,Velocity_peak5_rel_amp,0.12339125261539247,0-1,local velocity frequency group: peak 5 relative amplitude,fft_peak_group
frequency_peak,D,Velocity_peak6_freq_Hz,3.1236747809736674,Hz,local velocity frequency group: peak 6 frequency,fft_peak_group
frequency_peak,D,Velocity_peak6_period_s,0.3201357600000517,s,local velocity frequency group: peak 6 period,fft_peak_group
frequency_peak,D,Velocity_peak6_rel_amp,0.12281672762227987,0-1,local velocity frequency group: peak 6 relative amplitude,fft_peak_group
frequency_peak,D,Velocity_peak7_freq_Hz,2.3739928335399876,Hz,local velocity frequency group: peak 7 frequency,fft_peak_group
frequency_peak,D,Velocity_peak7_period_s,0.42123126315796267,s,local velocity frequency group: peak 7 period,fft_peak_group
frequency_peak,D,Velocity_peak7_rel_amp,0.10612251554749541,0-1,local velocity frequency group: peak 7 relative amplitude,fft_peak_group
frequency_peak,D,Velocity_peak8_freq_Hz,1.7492578773452538,Hz,local velocity frequency group: peak 8 frequency,fft_peak_group
frequency_peak,D,Velocity_peak8_period_s,0.5716710000000923,s,local velocity frequency group: peak 8 period,fft_peak_group
frequency_peak,D,Velocity_peak8_rel_amp,0.10480015629700364,0-1,local velocity frequency group: peak 8 relative amplitude,fft_peak_group
frequency_group,F,QSM_Power_frequency_group_Hz,2.749;4.873;3.124;7.247;1.749;0.875;5.748;1.249,Hz,local input-side QSM Power frequency group,fft_peak_group
frequency_peak,F,QSM_Power_peak1_freq_Hz,2.7488338072568275,Hz,local input-side QSM Power frequency group: peak 1 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak1_period_s,0.3637906363636951,s,local input-side QSM Power frequency group: peak 1 period,fft_peak_group
frequency_peak,F,QSM_Power_peak1_rel_amp,1.0,0-1,local input-side QSM Power frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak2_freq_Hz,4.872932658318922,Hz,local input-side QSM Power frequency group: peak 2 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak2_period_s,0.20521523076926387,s,local input-side QSM Power frequency group: peak 2 period,fft_peak_group
frequency_peak,F,QSM_Power_peak2_rel_amp,0.8191512894258476,0-1,local input-side QSM Power frequency group: peak 2 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak3_freq_Hz,3.1236747809736674,Hz,local input-side QSM Power frequency group: peak 3 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak3_period_s,0.3201357600000517,s,local input-side QSM Power frequency group: peak 3 period,fft_peak_group
frequency_peak,F,QSM_Power_peak3_rel_amp,0.6021653284959501,0-1,local input-side QSM Power frequency group: peak 3 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak4_freq_Hz,7.246925491858908,Hz,local input-side QSM Power frequency group: peak 4 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak4_period_s,0.13798955172416022,s,local input-side QSM Power frequency group: peak 4 period,fft_peak_group
frequency_peak,F,QSM_Power_peak4_rel_amp,0.558168075731551,0-1,local input-side QSM Power frequency group: peak 4 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak5_freq_Hz,1.7492578773452538,Hz,local input-side QSM Power frequency group: peak 5 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak5_period_s,0.5716710000000923,s,local input-side QSM Power frequency group: peak 5 period,fft_peak_group
frequency_peak,F,QSM_Power_peak5_rel_amp,0.5439455832118391,0-1,local input-side QSM Power frequency group: peak 5 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak6_freq_Hz,0.8746289386726269,Hz,local input-side QSM Power frequency group: peak 6 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak6_period_s,1.1433420000001846,s,local input-side QSM Power frequency group: peak 6 period,fft_peak_group
frequency_peak,F,QSM_Power_peak6_rel_amp,0.5346025707144773,0-1,local input-side QSM Power frequency group: peak 6 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak7_freq_Hz,5.747561596991549,Hz,local input-side QSM Power frequency group: peak 7 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak7_period_s,0.1739868260869846,s,local input-side QSM Power frequency group: peak 7 period,fft_peak_group
frequency_peak,F,QSM_Power_peak7_rel_amp,0.5234504918185711,0-1,local input-side QSM Power frequency group: peak 7 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak8_freq_Hz,1.249469912389467,Hz,local input-side QSM Power frequency group: peak 8 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak8_period_s,0.8003394000001292,s,local input-side QSM Power frequency group: peak 8 period,fft_peak_group
frequency_peak,F,QSM_Power_peak8_rel_amp,0.45918728487026156,0-1,local input-side QSM Power frequency group: peak 8 relative amplitude,fft_peak_group
frequency_group,J,Interface_Power_frequency_group_Hz,0.250;0.875;1.249;0.625;2.749;1.749;1.999;2.499,Hz,local interface Power frequency group,fft_peak_group
frequency_peak,J,Interface_Power_peak1_freq_Hz,0.2498939824778934,Hz,local interface Power frequency group: peak 1 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak1_period_s,4.001697000000646,s,local interface Power frequency group: peak 1 period,fft_peak_group
frequency_peak,J,Interface_Power_peak1_rel_amp,1.0,0-1,local interface Power frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak2_freq_Hz,0.8746289386726269,Hz,local interface Power frequency group: peak 2 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak2_period_s,1.1433420000001846,s,local interface Power frequency group: peak 2 period,fft_peak_group
frequency_peak,J,Interface_Power_peak2_rel_amp,0.4294052778603925,0-1,local interface Power frequency group: peak 2 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak3_freq_Hz,1.249469912389467,Hz,local interface Power frequency group: peak 3 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak3_period_s,0.8003394000001292,s,local interface Power frequency group: peak 3 period,fft_peak_group
frequency_peak,J,Interface_Power_peak3_rel_amp,0.41920194437678704,0-1,local interface Power frequency group: peak 3 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak4_freq_Hz,0.6247349561947335,Hz,local interface Power frequency group: peak 4 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak4_period_s,1.6006788000002583,s,local interface Power frequency group: peak 4 period,fft_peak_group
frequency_peak,J,Interface_Power_peak4_rel_amp,0.3869429891798404,0-1,local interface Power frequency group: peak 4 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak5_freq_Hz,2.7488338072568275,Hz,local interface Power frequency group: peak 5 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak5_period_s,0.3637906363636951,s,local interface Power frequency group: peak 5 period,fft_peak_group
frequency_peak,J,Interface_Power_peak5_rel_amp,0.17033086050623591,0-1,local interface Power frequency group: peak 5 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak6_freq_Hz,1.7492578773452538,Hz,local interface Power frequency group: peak 6 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak6_period_s,0.5716710000000923,s,local interface Power frequency group: peak 6 period,fft_peak_group
frequency_peak,J,Interface_Power_peak6_rel_amp,0.1427431876585313,0-1,local interface Power frequency group: peak 6 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak7_freq_Hz,1.9991518598231472,Hz,local interface Power frequency group: peak 7 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak7_period_s,0.5002121250000807,s,local interface Power frequency group: peak 7 period,fft_peak_group
frequency_peak,J,Interface_Power_peak7_rel_amp,0.12395975802828937,0-1,local interface Power frequency group: peak 7 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak8_freq_Hz,2.498939824778934,Hz,local interface Power frequency group: peak 8 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak8_period_s,0.4001697000000646,s,local interface Power frequency group: peak 8 period,fft_peak_group
frequency_peak,J,Interface_Power_peak8_rel_amp,0.11578965594862768,0-1,local interface Power frequency group: peak 8 relative amplitude,fft_peak_group
frequency_group,J,IsoDisp_Response_frequency_group_Hz,0.125;0.250;0.375;0.500,Hz,local measured upper-lower displacement response frequency group,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_freq_Hz,0.1249469912389467,Hz,local measured upper-lower displacement response frequency group: peak 1 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_period_s,8.003394000001292,s,local measured upper-lower displacement response frequency group: peak 1 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_rel_amp,1.0,0-1,local measured upper-lower displacement response frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak2_freq_Hz,0.2498939824778934,Hz,local measured upper-lower displacement response frequency group: peak 2 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak2_period_s,4.001697000000646,s,local measured upper-lower displacement response frequency group: peak 2 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak2_rel_amp,0.6664846676995978,0-1,local measured upper-lower displacement response frequency group: peak 2 relative amplitude,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak3_freq_Hz,0.3748409737168401,Hz,local measured upper-lower displacement response frequency group: peak 3 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak3_period_s,2.6677980000004307,s,local measured upper-lower displacement response frequency group: peak 3 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak3_rel_amp,0.3076929393145174,0-1,local measured upper-lower displacement response frequency group: peak 3 relative amplitude,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak4_freq_Hz,0.4997879649557868,Hz,local measured upper-lower displacement response frequency group: peak 4 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak4_period_s,2.000848500000323,s,local measured upper-lower displacement response frequency group: peak 4 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak4_rel_amp,0.11114562486674716,0-1,local measured upper-lower displacement response frequency group: peak 4 relative amplitude,fft_peak_group
frequency_contact,F,QSM_near_effective_isolation_frequency_groups,0.875Hz~3f_eff,,QSM Power peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
frequency_contact,J,Interface_Power_near_effective_isolation_frequency_groups,0.25Hz~1f_eff; 0.875Hz~3f_eff,,Interface Power peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
frequency_contact,J,IsoDisp_response_near_effective_isolation_frequency_groups,0.125Hz~0.5f_eff; 0.25Hz~1f_eff; 0.5Hz~2f_eff,,measured IsoDisp response peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
av_to_qsm_frequency_audit,F,QSM_peak1_freq_Hz,2.7488338072568275,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak1_rel_amp,1.0,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_freq_Hz,2.8737807984957735,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_error_Hz,0.12494699123894604,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_error_ratio,0.043478260869564994,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_rank,5,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_freq_Hz,5.247773632035761,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_rel_amp,0.5405167024901657,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_rank,7,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_freq_Hz,2.3739928335399876,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_rel_amp,0.10612251554749541,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_interpretation,matched by A/V diff-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_freq_Hz,4.872932658318922,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak2_rel_amp,0.8191512894258476,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_freq_Hz,4.872932658318922,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_rank,2,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_freq_Hz,3.1236747809736674,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_rel_amp,0.6132491387121283,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_rank,8,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_freq_Hz,1.7492578773452538,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_rel_amp,0.10480015629700364,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_freq_Hz,3.1236747809736674,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak3_rel_amp,0.6021653284959501,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_freq_Hz,3.123674780973668,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_error_Hz,4.440892098500626e-16,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_error_ratio,1.421688367031722e-16,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_rank,7,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_freq_Hz,3.873356728407348,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_rel_amp,0.46335355048258575,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_rank,2,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_freq_Hz,0.7496819474336802,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_rel_amp,0.34558455900876905,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_interpretation,matched by A/V diff-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_freq_Hz,7.246925491858908,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak4_rel_amp,0.558168075731551,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_freq_Hz,7.246925491858908,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_rank,5,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_freq_Hz,5.247773632035761,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_rel_amp,0.5405167024901657,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_rank,5,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_freq_Hz,1.9991518598231472,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_rel_amp,0.12339125261539247,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_freq_Hz,1.7492578773452538,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak5_rel_amp,0.5439455832118391,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_freq_Hz,1.7492578773452538,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_rank,8,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_freq_Hz,0.2498939824778934,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_rel_amp,0.411429421574848,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_rank,5,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_freq_Hz,1.9991518598231472,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_rel_amp,0.12339125261539247,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_interpretation,matched by A/V diff-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
