section,panel,key,value,unit,description,source
frequency_peak,J,Interface_Power_peak1_freq_Hz,0.2498939824778934,Hz,local interface Power frequency group: peak 1 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak1_period_s,4.001697000000646,s,local interface Power frequency group: peak 1 period,fft_peak_group
frequency_peak,J,Interface_Power_peak1_rel_amp,1.0,0-1,local interface Power frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak2_freq_Hz,1.1245229211505203,Hz,local interface Power frequency group: peak 2 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak2_period_s,0.8892660000001436,s,local interface Power frequency group: peak 2 period,fft_peak_group
frequency_peak,J,Interface_Power_peak2_rel_amp,0.6833607241438034,0-1,local interface Power frequency group: peak 2 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak3_freq_Hz,2.3739928335399876,Hz,local interface Power frequency group: peak 3 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak3_period_s,0.42123126315796267,s,local interface Power frequency group: peak 3 period,fft_peak_group
frequency_peak,J,Interface_Power_peak3_rel_amp,0.09775255670713563,0-1,local interface Power frequency group: peak 3 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak4_freq_Hz,2.8737807984957744,Hz,local interface Power frequency group: peak 4 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak4_period_s,0.3479736521739692,s,local interface Power frequency group: peak 4 period,fft_peak_group
frequency_peak,J,Interface_Power_peak4_rel_amp,0.081152962995364,0-1,local interface Power frequency group: peak 4 relative amplitude,fft_peak_group
frequency_group,J,IsoDisp_Response_frequency_group_Hz,0.250,Hz,local measured upper-lower displacement response frequency group,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_freq_Hz,0.2498939824778934,Hz,local measured upper-lower displacement response frequency group: peak 1 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_period_s,4.001697000000646,s,local measured upper-lower displacement response frequency group: peak 1 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_rel_amp,1.0,0-1,local measured upper-lower displacement response frequency group: peak 1 relative amplitude,fft_peak_group
frequency_contact,F,QSM_near_effective_isolation_frequency_groups,0.25Hz~1f_eff,,QSM Power peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
frequency_contact,J,Interface_Power_near_effective_isolation_frequency_groups,1.12Hz~4f_eff; 0.25Hz~1f_eff,,Interface Power peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
frequency_contact,J,IsoDisp_response_near_effective_isolation_frequency_groups,0.25Hz~1f_eff,,measured IsoDisp response peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
av_to_qsm_frequency_audit,F,QSM_peak1_freq_Hz,1.249469912389467,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak1_rel_amp,1.0,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_freq_Hz,1.249469912389467,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_rank,3,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_freq_Hz,1.6243108861063071,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_rel_amp,0.4497931267302696,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_freq_Hz,0.3748409737168401,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_interpretation,matched by A/V diff-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_freq_Hz,2.3739928335399876,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak2_rel_amp,0.41283464707087314,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_freq_Hz,2.3739928335399876,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_rank,1,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_freq_Hz,0.7496819474336802,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_rel_amp,1.0,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_rank,2,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_freq_Hz,1.6243108861063071,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_rel_amp,0.12563506536305782,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_freq_Hz,2.998727789734721,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak3_rel_amp,0.3994946572146727,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_freq_Hz,2.998727789734721,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_rank,7,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_freq_Hz,4.623038675841028,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_rel_amp,0.17903210369739286,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_rank,2,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_freq_Hz,1.6243108861063071,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_rel_amp,0.12563506536305782,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_interpretation,matched by A/V diff-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_freq_Hz,3.9983037196462945,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak4_rel_amp,0.36369754746707933,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_freq_Hz,4.123250710885241,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_error_Hz,0.12494699123894648,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_error_ratio,0.030303030303030252,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_rank,4,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_freq_Hz,2.498939824778934,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_rel_amp,0.37908638488704066,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_rank,2,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_freq_Hz,1.6243108861063071,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_rel_amp,0.12563506536305782,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_freq_Hz,0.2498939824778934,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak5_rel_amp,0.28216506565972915,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_freq_Hz,0.3748409737168401,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_error_Hz,0.1249469912389467,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_error_ratio,0.3333333333333333,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_rank,1,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_freq_Hz,0.7496819474336802,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_rel_amp,1.0,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_freq_Hz,0.3748409737168401,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_interpretation,unmatched; inspect packet envelope or nonlinear/interface modulation,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_freq_Hz,4.872932658318922,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak6_rel_amp,0.1611806963365485,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_freq_Hz,4.997879649557868,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_error_Hz,0.12494699123894648,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_error_ratio,0.024999999999999956,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_A_rank,7,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_A_freq_Hz,4.623038675841028,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_A_rel_amp,0.17903210369739286,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_V_freq_Hz,0.3748409737168401,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
